pix,0.100000001490116,0.633684199891592,1.16736839829307,1.70105259669454,2.23473679509602,2.7684209934975,3.30210519189897,3.83578939030045,4.36947358870193,4.9031577871034,5.43684198550488,5.97052618390635,6.50421038230783,7.03789458070931,7.57157877911078,8.10526297751226,8.63894717591374,9.17263137431521,9.70631557271669,10.2399997711182
0.001,-0.0608038174510002,-0.148013652205467,-0.189866214573383,-0.208483093678952,-0.216590603113174,-0.220214240670204,-0.221995445251464,-0.223059391200543,-0.223884415090084,-0.224680220067501,-0.225545460999011,-0.226535456836224,-0.22768993216753,-0.229045328557492,-0.230638744175434,-0.232512776255608,-0.234714618265629,-0.237298358023167,-0.240325716376305,-0.24386448776722
0.053578947368421,-0.161977994084358,-0.262726772904396,-0.312436185836792,-0.334856365978718,-0.344711593151093,-0.34918290746212,-0.351458289206027,-0.352906307905912,-0.354114912092685,-0.355345512539148,-0.356727378308773,-0.358337332159281,-0.360234878897667,-0.362475829929114,-0.365119033455849,-0.368228385329247,-0.371875168204308,-0.376136697292328,-0.381097223192454,-0.386845428586006
0.106157894736842,-0.386326833933592,-0.502232964456082,-0.561577313661575,-0.589101610958576,-0.601660038918257,-0.607774383544922,-0.61128754734993,-0.613865336626768,-0.616230714261532,-0.618712803393602,-0.621480433523655,-0.624639933586121,-0.628276785314083,-0.632471504867077,-0.637306824445725,-0.642868923425674,-0.649248331189156,-0.656536151647568,-0.664820862293243,-0.674183800041676
0.158736842105263,-0.561495443254709,-0.693544119894503,-0.764046482205393,-0.797772165298466,-0.81375975269079,-0.82206998884678,-0.827328326046464,-0.83156030791998,-0.835656618833542,-0.840028785824781,-0.844895047903059,-0.850395261883734,-0.85663998359442,-0.863729181110859,-0.871757487595082,-0.880813134312633,-0.890974503457549,-0.902303808331486,-0.914839296162124,-0.928587861299512
0.211315789473684,-0.703723791897299,-0.851762723386289,-0.934285302937035,-0.974757353782653,-0.994334189057351,-1.00481827944518,-1.01176023334265,-1.0176192818284,-1.02348415768147,-1.02986167770624,-1.037015797019,-1.04510779416561,-1.05425167214871,-1.06453303581476,-1.07601237487793,-1.08872137051821,-1.10265706801414,-1.117774736166,-1.13398318898678,-1.15114224135876
0.263894736842105,-0.852412187576293,-1.01638699883223,-1.11243276393414,-1.16100666099786,-1.18513376730681,-1.19854491966963,-1.2078693639636,-1.216072491467,-1.22446152019501,-1.23362739443779,-1.24384999197722,-1.25526498377323,-1.26792891991138,-1.28184089756012,-1.29694871664047,-1.31314879775047,-1.33028765952587,-1.34816585826874,-1.36654603135586,-1.38516471612454
0.316473684210526,-1.02755436855555,-1.2072813743949,-1.31874848735332,-1.37737196660042,-1.40754984998703,-1.42507988405227,-1.4378176882267,-1.44929070746899,-1.46101898181438,-1.47363235938549,-1.48736180090904,-1.50224276304245,-1.51820006453991,-1.53508432781697,-1.55269102048874,-1.57077736294269,-1.58907710194588,-1.60731791067124,-1.62523829627036,-1.64260286593437
0.369052631578947,-1.23233330851793,-1.42715705323219,-1.55588179135323,-1.62663637197017,-1.66436307621003,-1.6869703066349,-1.70366513943672,-1.71857893180847,-1.73342148256302,-1.74881623792648,-1.76490157735348,-1.7815903365612,-1.79868799638748,-1.81595144891739,-1.83312297677994,-1.84995602488517,-1.86623079478741,-1.88176819753647,-1.89643609142304,-1.91015092349052
0.421631578947368,-1.44283513355255,-1.65194979894161,-1.79986282646656,-1.88514281773567,-1.93205558681488,-1.96053975820541,-1.981279276371,-1.99908820331097,-2.01590992498398,-2.03241040277481,-2.04871291422844,-2.06472225165367,-2.08027147328854,-2.09518920528888,-2.10933066630363,-2.12259342598915,-2.13492118048668,-2.14630112600327,-2.15675854182243,-2.16634989595413
0.474210526315789,-1.62589588594437,-1.84794911241531,-2.0164975862503,-2.11857828783989,-2.17621390521526,-2.21120322418213,-2.23592570686341,-2.25609200906754,-2.27406426644326,-2.29072544825077,-2.30635313415527,-2.32100182235241,-2.33466379773616,-2.34733282256126,-2.35902793836594,-2.36979724144935,-2.37971459984779,-2.38887357974052,-2.39738120770455,-2.40535041975975
0.526789473684211,-1.77296058011055,-2.00484416484833,-2.19358947300911,-2.31347762417793,-2.3824989323616,-2.42408335375786,-2.45262760448455,-2.47506411767006,-2.49440539598465,-2.51190883755684,-2.5280997262001,-2.54321837925911,-2.55740334033966,-2.57076163601875,-2.58339471173286,-2.59540466952324,-2.60689393973351,-2.61796166968346,-2.62870142555237,-2.63920086407661
0.579368421052632,-1.9069588394165,-2.14404716598987,-2.35084697127342,-2.48869917225838,-2.56957515120506,-2.61804341697693,-2.65075382494926,-2.67609614253044,-2.6978501150608,-2.71766185069084,-2.73625755429268,-2.75397997355461,-2.77101394271851,-2.78747436761856,-2.80344332385063,-2.81898548698425,-2.83415010237694,-2.84897426819801,-2.86348457694054,-2.87769645881653
0.631947368421053,-2.06058990955353,-2.29749455094337,-2.51894993877411,-2.67425961899758,-2.76716361236572,-2.82240508460998,-2.85888637375831,-2.88657178544998,-2.91003227376938,-2.93126161909103,-2.95112095856667,-2.96998882484436,-2.98803757667541,-3.00535191607475,-3.0219748506546,-3.03793001818657,-3.05322923755646,-3.06787841820717,-3.08187854504586,-3.09522830486298
0.684526315789474,-2.24031313991547,-2.46919899559021,-2.69844204425812,-2.86736018657684,-2.96932795214653,-3.02789972376824,-3.06412428045273,-3.08970461726189,-3.11012732362747,-3.12780575037002,-3.14378685379029,-3.15853222703934,-3.17225920629502,-3.18507875776291,-3.19705982494354,-3.20824935507775,-3.21868674445152,-3.22840580821037,-3.23743839168549,-3.24581272888184
0.737105263157895,-2.39957131290436,-2.61144092774391,-2.83975717878341,-3.01703422808647,-3.12463172292709,-3.18321629834175,-3.21574088716507,-3.2358398873806,-3.25007803344727,-3.26137754487992,-3.27101420474052,-3.27955499124527,-3.28726681423187,-3.29428788900375,-3.30070193266868,-3.30656738305092,-3.31192987418174,-3.31682814574242,-3.32129666948319,-3.32536663413048
0.789684210526316,-2.49335548496247,-2.68465038943291,-2.90785858368874,-3.09263077640534,-3.20739117264748,-3.26784739995002,-3.29833355927468,-3.31452707433701,-3.32420411539078,-3.33085453677177,-3.33599279737473,-3.34027681517601,-3.34400337553025,-3.34731332015991,-3.35028347182274,-3.35295913624764,-3.35537412858009,-3.35755405640603,-3.35952091598511,-3.36129276394844
0.842263157894737,-2.52889323306084,-2.70053234553337,-2.91754941344261,-3.11104394388199,-3.23667114901543,-3.30293865680694,-3.33476724457741,-3.34996272039414,-3.35768898868561,-3.36210629725456,-3.36501505637168,-3.36718644833565,-3.3689520585537,-3.37046027970314,-3.37178235340118,-3.37295537781715,-3.37400167751312,-3.37493766760826,-3.37577483868599,-3.37652303981781
